Title_ID,Release_Year,Runtime(Minutes),Genre,Title,Rating,Number_of_Votes,Budget(LCY),USA_Gross($),Worldwide_Gross($),Released_Date,Released_Month,Rotten_Tomatoes,Metascore,Actors,Production
tt4419364,2016,105,"Fantasy,Horror,Mystery",Holidays,5.1,9144,,,0.06,15 Apr 2016,4.0,50.0,50.0,"Madeleine Coghlan, Savannah Kennick, Rick Peters, Kate Rachesky",Distant Corners Entertainment Group
tt4425200,2017,122,"Action,Crime,Thriller",John Wick: Chapter 2,7.5,320154,$40000000,92.03,171.54,10 Feb 2017,2.0,89.0,75.0,"Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose",Summit Entertainment
tt4435082,2017,99,"Drama,Western",Running Wild,5.9,1154,,,,10 Feb 2017,2.0,,,"Tommy Flanagan, Sharon Stone, Christina Moore, Jason Lewis",ESX Entertainment
tt4437216,2016,96,Drama,Goat,5.7,6966,,0.02,0.02,23 Sep 2016,9.0,79.0,64.0,"Ben Schnetzer, Nick Jonas, Gus Halper, Danny Flaherty",Killer Films
tt4439102,2016,88,"Action,Comedy,Sci-Fi",Officer Downe,4.1,1700,,0.0,0.0,18 Nov 2016,11.0,33.0,26.0,"Kim Coates, Tyler Ross, Luna Lauren Velez, Sona Eyambe",Blackmrkt
tt4441098,2016,92,"Crime,Drama,Horror",Cold Moon,4.5,1263,$3200000,,,06 Oct 2017,10.0,75.0,,"Josh Stewart, Candy Clark, Robbie Kay, Frank Whaley",Uncork&#39;d Entertainment
tt4441150,2016,98,Thriller,Salt and Fire,4.1,2127,,,0.02,07 Apr 2017,4.0,32.0,44.0,"Veronica Ferres, Michael Shannon, Gael García Bernal, Volker Michalowski",Xlrator Media
tt4442130,2015,100,"Crime,Drama,Western",Wild Horses,4.8,2948,,,0.01,05 Jun 2015,6.0,17.0,44.0,"Robert Duvall, James Franco, Darien Willardson, Angie Cepeda",Eone Films
tt4443658,2016,89,"Comedy,Crime,Horror",Better Watch Out,6.5,23738,,0.02,0.18,06 Oct 2017,10.0,89.0,67.0,"Olivia DeJonge, Levi Miller, Ed Oxenbould, Aleks Mikic",Well Go USA Entertainment
tt4444438,2016,110,"Drama,Mystery",As You Are,6.6,1824,,,,24 Feb 2017,2.0,67.0,67.0,"Owen Campbell, Charlie Heaton, Amandla Stenberg, John Scurti",Votiv Films
tt4446472,2016,76,"Drama,Romance",Porto,6.1,1475,,0.02,0.11,21 Apr 2017,4.0,50.0,48.0,"Anton Yelchin, Lucie Lucas, Paulo Calatré, Françoise Lebrun",Salem Street Entertainment
tt4450396,2015,72,"Animation,Family,Fantasy",My Little Pony: Equestria Girls - Friendship Games,6.5,1378,,,0.22,26 Sep 2015,9.0,,,"Tara Strong, Rebecca Shoichet, Ashleigh Ball, Andrea Libman",DHX Media
tt4454930,2016,95,Horror,HoneyBee,6.3,1819,$250000,,,18 Oct 2016,10.0,,,"Jane Wiedlin, Lorin Partalis, Suzanne Jaehne, Connie Shi",
tt4457344,2017,80,"Adventure,Comedy,Fantasy",Dave Made a Maze,6.2,4530,,0.03,0.03,18 Aug 2017,8.0,85.0,60.0,"Meera Rohit Kumbhani, Nick Thune, Adam Busch, James Urbaniak",Gravitas Ventures
tt4463816,2018,95,"Crime,Drama,Thriller",Terminal,5.3,15827,,,0.84,11 May 2018,5.0,20.0,27.0,"Margot Robbie, Simon Pegg, Dexter Fletcher, Mike Myers",RLJ Entertainment
tt4463894,2019,111,"Action,Comedy,Crime",Shaft,6.4,31833,$30000000,21.36,21.36,14 Jun 2019,6.0,32.0,40.0,"Samuel L. Jackson, Jessie T. Usher, Richard Roundtree, Regina Hall",New Line Cinema
tt4464394,2017,89,"Action,Horror,Mystery",The Gracefield Incident,4.1,1956,,,0.1,27 Jul 2017,7.0,11.0,21.0,"Mathieu Ratthe, Victor Andres Turgeon-Trelles, Kimberly Laferriere, Juliette Gosselin",Momentum Pictures
tt4465564,2017,118,"Drama,Romance",Fifty Shades Darker,4.6,84296,$55000000,114.58,381.55,10 Feb 2017,2.0,11.0,33.0,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford",Universal Pictures
tt4465572,2018,111,"Drama,Mystery",American Woman,6.7,1329,,0.24,0.25,14 Jun 2019,6.0,,68.0,"Aaron Paul, Christina Hendricks, Sienna Miller, Will Sasso",
tt4468634,2016,107,Drama,Certain Women,6.3,10648,,1.09,1.53,22 Feb 2017,2.0,91.0,82.0,"Laura Dern, James Le Gros, Jared Harris, Ashlie Atkinson",Film Science
tt4468740,2017,103,"Adventure,Comedy,Family",Paddington 2,7.8,49595,$40000000,40.89,227.33,12 Jan 2018,1.0,,88.0,"Michael Gambon, Imelda Staunton, Ben Whishaw, Madeleine Harris",
tt4470288,2018,107,"Adventure,Comedy,Fantasy",Abnormal Attraction,6.4,2502,,,,01 Mar 2018,3.0,,,"Tyler Mane, Malcolm McDowell, Leslie Easterbrook, Bruce Davison",
tt4477536,2018,105,"Drama,Romance,Thriller",Fifty Shades Freed,4.5,46697,$55000000,100.41,371.99,09 Feb 2018,2.0,12.0,31.0,"Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford",Universal Pictures
tt4480398,2016,98,"Action,Comedy,Horror",Attack of the Killer Donuts,3.7,1198,,,,17 Nov 2017,11.0,,,"Justin Ray, Kassandra Voyagis, Michael Swan, Kayla Compton",Level 33 Entertainment
tt4481414,2017,101,Drama,Gifted,7.6,86925,$7000000,24.8,43.07,12 Apr 2017,4.0,73.0,60.0,"Chris Evans, Mckenna Grace, Lindsay Duncan, Octavia Spencer",FilmNation Entertainment
tt4481514,2017,88,"Comedy,Crime",The House,5.6,35776,$40000000,25.58,34.18,30 Jun 2017,6.0,20.0,30.0,"Will Ferrell, Amy Poehler, Jason Mantzoukas, Ryan Simpkins",Warner Bros. Pictures
tt4486986,2016,109,"Drama,Mystery,Romance",All I See Is You,5.3,9173,$30000000,0.22,0.68,27 Oct 2017,10.0,27.0,43.0,"Blake Lively, Jason Clarke, Ahna O'Reilly, Miquel Fernández",Open Road Films
tt4497338,2016,93,"Action,Thriller",Interrogation,4.9,1437,,,0.03,20 Sep 2016,9.0,,,"Julia Benson, Adam Copeland, Erica Carroll, Patrick Sabongui",WWE Studios
tt4499228,2016,105,"Horror,Mystery,Thriller",Gehenna: Where Death Lives,5.0,1357,$240000,,,04 May 2018,5.0,44.0,,"Doug Jones, Lance Henriksen, Patrick Gorman, Simon Phillips",
tt4500922,2018,143,"Action,Sci-Fi,Thriller",Maze Runner: The Death Cure,6.2,96835,$62000000,58.03,288.18,26 Jan 2018,1.0,43.0,50.0,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster",20th Century Fox
tt4501244,2016,111,Comedy,Why Him?,6.2,92426,$38000000,60.32,118.1,23 Dec 2016,12.0,39.0,39.0,"Zoey Deutch, James Franco, Tangie Ambrose, Cedric the Entertainer",20th Century Fox
tt4501454,2015,103,"Comedy,Drama,Romance",The Meddler,6.3,11020,$3200000,4.27,5.43,03 Jun 2016,6.0,,68.0,"Susan Sarandon, Rose Byrne, J.K. Simmons, Jerrod Carmichael",
tt4503598,2015,82,"Horror,Thriller",Emelie,5.4,12381,,,0.01,04 Mar 2016,3.0,88.0,62.0,"Carly Adams, Elisha Ali, Tyler Aser, Carl Baily",Uncorked Productions
tt4504044,2019,92,"Horror,Thriller",The Prodigy,5.9,16480,$6000000,14.86,21.15,08 Feb 2019,2.0,,45.0,"Taylor Schilling, Jackson Robert Scott, Peter Mooney, Colm Feore",
tt4511566,2015,97,"Action,Horror",Navy Seals vs. Zombies,3.3,1801,,,0.06,08 Oct 2015,10.0,,,"Ed Quinn, Michael Dudikoff, Rick Fox, Chad Lail",Throne Productions
tt4513316,2017,123,Drama,Novitiate,6.6,3283,,0.58,0.58,20 Jan 2017,1.0,87.0,73.0,"Melissa Leo, Lisa Stewart, Alyssa Brindley, Chelsea Lopez",Maven Pictures
tt4513674,2016,96,"Comedy,Drama,Romance",Café Society,6.6,64647,$30000000,11.1,43.76,05 Aug 2016,8.0,71.0,64.0,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman",Perdido Productions
tt4516352,2017,90,Horror,Bethany,5.5,1496,,,0.03,05 Oct 2017,10.0,29.0,,"Stefanie Estes, Zack Ward, Tom Green, Shannen Doherty",Uncork&#39;d Entertainment
tt4518260,2016,106,"Action,Adventure,Comedy",Albion: The Enchanted Stallion,5.2,1187,,,,04 Apr 2017,4.0,,,"Avery Arendes, Stephen Dorff, Johnny Sequoyah, Heather Rae Friedenberg",
tt4520340,2015,91,"Drama,Horror",Last Girl Standing,4.8,1072,,,,17 Oct 2015,10.0,,,"Akasha Villalobos, Danielle Evon Ploeger, Brian Villalobos, Jason Vines",
tt4520364,2016,92,"Action,Horror,Sci-Fi",Morgan,5.8,36625,$8000000,3.92,8.81,02 Sep 2016,9.0,38.0,48.0,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare",Scott Free Films
tt4526546,2016,89,"Drama,Thriller",Edge of Winter,5.4,3303,,,,02 Aug 2016,8.0,50.0,50.0,"Joel Kinnaman, Percy Hynes White, Tom Holland, Rachelle Lefevre",Independent Edge FIlms
tt4530422,2018,110,"Action,Adventure,Horror",Overlord,6.6,67316,$38000000,21.7,41.66,09 Nov 2018,11.0,81.0,60.0,"Jovan Adepo, Wyatt Russell, Mathilde Ollivier, Pilou Asbæk",Paramount Pictures
tt4532818,2016,105,Drama,Sophie and the Rising Sun,6.5,1018,,0.03,0.03,22 Jan 2016,1.0,64.0,55.0,"Julianne Nicholson, Takashi Yamaguchi, Margo Martindale, Diane Ladd",Monterey Media
tt4532826,2018,116,"Action,Adventure,Thriller",Robin Hood,5.3,52285,$100000000,30.82,85.75,21 Nov 2018,11.0,15.0,32.0,"Taron Egerton, Jamie Foxx, Ben Mendelsohn, Eve Hewson",Summit Entertainment
tt4537888,2017,95,"Action,Fantasy,Horror",The Monster Project,4.4,2473,$250000,,,18 Aug 2017,8.0,60.0,,"Toby Hemingway, Justin Bruening, Murielle Zuker, Jamal Quezaire",Epic Pictures
tt4537896,2018,111,"Crime,Drama",White Boy Rick,6.4,19815,$29000000,24.01,25.96,14 Sep 2018,9.0,59.0,59.0,"Matthew McConaughey, Richie Merritt, Bel Powley, Jennifer Jason Leigh",Columbia Pictures
tt4540434,2016,90,"Action,Drama,Sci-Fi",Paradox,4.6,3026,,,,15 Apr 2016,4.0,,,"Zoë Bell, Malik Yoba, Adam Huss, Bjørn Alexander",Parkside Pictures
tt4540710,2016,132,"Drama,Thriller",Miss Sloane,7.5,55465,$13000000,3.5,9.1,09 Dec 2016,12.0,76.0,64.0,"Jessica Chastain, David Wilson Barnes, John Lithgow, Alison Pill",EuropaCorp
tt4547194,2017,106,"Drama,Fantasy,Thriller",I Kill Giants,6.2,24809,$15100000,,0.34,23 Mar 2018,3.0,78.0,74.0,"Madison Wolfe, Zoe Saldana, Imogen Poots, Sydney Wade",XYZ Films
tt4547938,2016,88,Drama,Katie Says Goodbye,6.7,1049,,,,18 Apr 2018,4.0,39.0,53.0,"Mireille Enos, Olivia Cooke, Mary Steenburgen, Chris Lowell",Vertical Entertainment
tt4550098,2016,116,"Drama,Thriller",Nocturnal Animals,7.5,213495,$22500000,10.66,30.31,09 Dec 2016,12.0,74.0,67.0,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson",Focus Features
tt4550420,2016,85,"Comedy,Drama,Romance",My Blind Brother,6.0,3360,,,,19 Sep 2016,9.0,81.0,60.0,"Adam Scott, Nick Kroll, Greg Violand, Cherie McClain",Low Spark Films
tt4555426,2017,125,"Biography,Drama,History",Darkest Hour,7.4,145204,$30000000,56.47,150.85,22 Dec 2017,12.0,85.0,75.0,"Gary Oldman, Kristin Scott Thomas, Ben Mendelsohn, Lily James",Focus Features
tt4556370,2017,88,"Action,Crime,Thriller",Altitude,4.0,2812,$5000000,,0.03,06 Oct 2017,10.0,,,"Denise Richards, Dolph Lundgren, Jonathan Lipnicki, Peggy Miley",Grindstone Entertainment Group
tt4557208,2017,93,"Action,Horror,Thriller",Armed Response,3.7,1801,,,0.05,09 Aug 2017,8.0,0.0,13.0,"Wesley Snipes, Anne Heche, Dave Annable, Colby Lopez",Saban Films and Lionsgate
tt4557956,2017,91,Comedy,Crash Pad,5.7,2321,,,,26 Sep 2017,9.0,54.0,46.0,"Domhnall Gleeson, Christina Applegate, Sunita Prasad, Balinder Johal",Vertical Entertainment and Sony Pictures Worldwide
tt4560008,2016,100,"Comedy,Drama,Fantasy",This Beautiful Fantastic,6.9,7283,,,0.35,20 Oct 2016,10.0,,51.0,"Mia Farkasovska, Jessica Brown Findlay, Anna Chancellor, Jeremy Irvine",
tt4560436,2018,94,"Action,Thriller",Mile 22,6.1,54480,$50000000,36.11,66.31,17 Aug 2018,8.0,23.0,38.0,"Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich",STXfilms
tt4565520,2017,88,"Comedy,Romance",The Layover,4.7,11045,,,,03 Aug 2017,8.0,0.0,15.0,"Kate Upton, Alexandra Daddario, Matt Barr, Matt Jones",Vertical Entertainment
tt4566574,2015,89,"Action,Adventure,Comedy",Mega Shark vs. Kolossus,2.7,1319,,,,16 Jul 2015,7.0,,,"Illeana Douglas, Amy Rider, Brody Hutzler, Adam Dunnells",The Asylum
tt4567486,2015,87,"Action,Horror,Sci-Fi",The Mind's Eye,4.5,1567,,,,05 Aug 2016,8.0,62.0,55.0,"Graham Skipper, Lauren Ashley Carter, John Speredakos, Larry Fessenden",Channel 83 Films
tt4572514,2016,133,"Action,Crime,Drama",Patriots Day,7.4,79116,$45000000,31.89,50.55,13 Jan 2017,1.0,80.0,69.0,"Mark Wahlberg, Dicky Eklund Jr., Michael Marchand, Rhet Kidd",CBS Films
tt4572792,2017,105,"Crime,Drama,Thriller",The Book of Henry,6.6,21116,$10000000,4.5,4.6,23 Jun 2017,6.0,22.0,31.0,"Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman",Focus Features
tt4573516,2016,89,"Action,Drama,Sci-Fi",Sleight,5.9,7301,$250000,3.99,3.99,28 Apr 2017,4.0,77.0,62.0,"Jacob Latimore, Seychelle Gabriel, Storm Reid, Donzaleigh Abernathy",BH Tilt
tt4574654,2019,90,Thriller,Beneath the Leaves,4.5,1053,,,,08 Feb 2019,2.0,20.0,,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Aaron Farb",Vertical Entertainment
tt4575576,2018,104,"Adventure,Comedy,Drama",Christopher Robin,7.3,58610,$75000000,99.22,197.74,03 Aug 2018,8.0,,60.0,"Ewan McGregor, Hayley Atwell, Bronte Carmichael, Mark Gatiss",
tt4577344,2016,86,"Horror,Thriller",ClownTown,3.8,1204,,,,04 Oct 2016,10.0,9.0,16.0,"Brian Nagel, Lauren Compton, Andrew Staton, Katie Keene",Millman Productions
tt4578118,2016,102,"Horror,Sci-Fi,Thriller",Rupture,4.8,5574,,,0.03,28 Apr 2017,4.0,18.0,35.0,"Noomi Rapace, Michael Chiklis, Kerry Bishé, Peter Stormare",AMBI Media Group
tt4581576,2017,94,"Drama,Thriller",Aftermath,5.7,18884,$10500000,,0.84,07 Apr 2017,4.0,42.0,44.0,"Arnold Schwarzenegger, Scoot McNairy, Maggie Grace, Judah Nelson",Lionsgate Premiere
tt4586626,2016,86,Action,Showdown in Manila,2.4,1533,,,0.62,19 Jan 2018,1.0,0.0,,"Alexander Nevsky, Casper Van Dien, Cary-Hiroyuki Tagawa, Tia Carrere",ITN Distribution / Hollywood Storm
tt4587366,2016,94,"Action,Thriller",Eliminators,5.5,3300,,,0.32,09 Dec 2016,12.0,,,"Scott Adkins, Stu Bennett, Daniel Caltagirone, James Cosmo",Universal Pictures
tt4587656,2017,86,"Adventure,Animation,Comedy",The Star,6.1,5418,$20000000,40.85,62.81,17 Nov 2017,11.0,42.0,42.0,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez",Sony Pictures Animation
tt4587780,2016,96,"Comedy,Fantasy,Romance",Unleashed,6.4,1216,,,0.14,25 Aug 2017,8.0,,,"Sean Astin, Steve Howey, Justin Chatwin, Kate Micucci",
tt4594834,2015,127,"Comedy,Crime,Drama",Chi-Raq,5.7,8306,,2.65,2.72,02 Dec 2016,12.0,82.0,77.0,"Nick Cannon, Teyonah Parris, Wesley Snipes, Angela Bassett",LionsGate Entertainment
tt4594836,2018,97,"Action,Thriller",Darc,5.8,3120,$10000000,,,01 May 2018,5.0,,,"Tony Schiena, Armand Assante, Kippei Shîna, Shô Ikushima",
tt4595882,2018,106,"Biography,Comedy,Crime",Can You Ever Forgive Me?,7.1,36468,$10000000,8.8,12.44,02 Nov 2018,11.0,98.0,87.0,"Melissa McCarthy, Richard E. Grant, Dolly Wells, Ben Falcone",Fox Searchlight Pictures
tt4602066,2018,98,"Biography,Drama,War",The Catcher Was a Spy,6.2,5582,$14000000,0.73,0.95,22 Jun 2018,6.0,32.0,49.0,"Paul Rudd, Pierfrancesco Favino, Tom Wilkinson, Connie Nielsen",IFC Films
tt4607722,2017,100,Drama,Blame,5.8,2060,,,,05 Jan 2018,1.0,,54.0,"Tate Donovan, Chris Messina, Trieste Kelly Dunn, Quinn Shephard",Netflix
tt4616250,2016,88,"Action,Drama,Sci-Fi",The Perfect Weapon,3.1,1317,$14000000,,0.02,09 Sep 2016,9.0,,,"Steven Seagal, Richard Tyson, Johnny Messner, Vernon Wells",
tt4622512,2017,121,"Biography,Comedy,Drama",Battle of the Sexes,6.7,45254,$25000000,12.64,18.6,29 Sep 2017,9.0,85.0,73.0,"Emma Stone, Steve Carell, Andrea Riseborough, Natalie Morales",Fox Searchlight Pictures
tt4624258,2016,99,"Comedy,Drama,Fantasy",What's the Matter with Gerald?,5.5,1063,,,,27 Dec 2016,12.0,,,"Jacob York, Kathy Cash, Jonathan Everett, Angel Luis",Element Twenty Two Productions
tt4624424,2016,87,"Adventure,Animation,Comedy",Storks,6.8,51814,$70000000,72.68,183.39,23 Sep 2016,9.0,66.0,56.0,"Andy Samberg, Katie Crown, Kelsey Grammer, Jennifer Aniston",Warner Bros. Pictures
tt4627352,2016,106,Drama,Shepherds and Butchers,6.8,2168,,,0.08,23 Mar 2017,3.0,56.0,,"Andrea Riseborough, Steve Coogan, Inge Beckmann, Mbulelo Grootboom",
tt4630444,2015,97,"Drama,Romance",Being Charlie,6.3,3667,,0.03,0.03,06 May 2016,5.0,23.0,47.0,"Nick Robinson, Morgan Saylor, Devon Bostick, Susan Misner",Castle Rock Entertainment
tt4631048,2018,75,Drama,The Texture of Falling,6.8,1131,$200000,0.01,0.01,01 Jun 2018,6.0,13.0,,"Maria Allred, Benjamin Farmer, Damien Genardi, Patrick D. Green",Allred Films
tt4633662,2016,90,"Horror,Thriller",The Charnel House,4.4,1076,,0.01,0.01,09 Dec 2016,12.0,33.0,,"Callum Blue, Nadine Velazquez, Makenzie Moss, Erik LaRay Harvey",Siegal Entertainment
tt4633690,2017,121,"Crime,Drama,Thriller",Shot Caller,7.3,61877,,,3.44,18 Aug 2017,8.0,67.0,59.0,"Nikolaj Coster-Waldau, Omari Hardwick, Lake Bell, Jon Bernthal",Saban Films
tt4633694,2018,117,"Action,Adventure,Animation",Spider-Man: Into the Spider-Verse,8.4,273950,$90000000,190.24,375.54,14 Dec 2018,12.0,97.0,87.0,"Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali",Sony Pictures
tt4638148,2018,82,"Horror,Mystery,Thriller",Braid,5.4,1669,,,0.08,10 Jan 2019,1.0,,60.0,"Madeline Brewer, Imogen Waterhouse, Sarah Hay, Scott Cohen",
tt4642044,2015,87,Action,Riot,5.1,2262,,,0.12,15 Apr 2016,4.0,,,"Matthew Reese, Dolph Lundgren, Danielle C. Ryan, Chuck Liddell",
tt4645330,2016,109,"Biography,Drama",Denial,6.7,17199,$10000000,4.07,7.99,21 Oct 2016,10.0,82.0,63.0,"Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott",Participant Media
tt4648786,2019,125,"Action,Biography,Drama",Harriet,6.3,2014,$17000000,23.64,23.64,01 Nov 2019,11.0,72.0,63.0,"Joe Alwyn, Jennifer Nettles, Cynthia Erivo, Janelle Monáe",Focus Features
tt4649416,2016,111,"Comedy,Drama",Almost Christmas,6.1,5337,$17000000,42.16,42.58,11 Nov 2016,11.0,50.0,55.0,"Danny Glover, Gabrielle Union, Mo'Nique, Kimberly Elise",Will Packer Productions
tt4649466,2017,141,"Action,Adventure,Comedy",Kingsman: The Golden Circle,6.8,242302,$104000000,100.23,410.9,22 Sep 2017,9.0,52.0,44.0,"Taron Egerton, Edward Holcroft, Gordon Alexander, Mark Strong",20th Century Fox
tt4651520,2016,100,Comedy,Bad Moms,6.2,104679,$20000000,113.26,183.94,29 Jul 2016,7.0,58.0,60.0,"Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate",Block Entertainment
tt4651666,2017,99,Drama,Camera Store,5.7,1453,,,,09 Dec 2016,12.0,,,"John Rhys-Davies, David James Elliott, John Larroquette, Cheryl Ladd",Provocator
tt4652650,2017,93,"Comedy,Drama",Please Stand By,6.7,8979,,0.01,0.41,26 Jan 2018,1.0,58.0,49.0,"Dakota Fanning, Alice Eve, Toni Collette, Lexi Aaron",Magnolia Pictures
tt4653586,2016,95,"Drama,Thriller",The Drowning,4.4,2415,,,,10 May 2017,5.0,,43.0,"Julia Stiles, Avan Jogia, John C. McGinley, Tracie Thoms",
tt4661798,2016,93,Comedy,Joshy,5.8,3426,,,,12 Aug 2016,8.0,81.0,62.0,"Thomas Middleditch, Adam Pally, Alex Ross Perry, Nick Kroll",American Zoetrope Entertainment
tt4662396,2017,85,"Crime,Drama,Mystery",Sable,8.8,2581,,,,22 Feb 2017,2.0,,,"Nicole Alexandra Shipley, Chris Petrovski, Tess Kartel, Ayla Kell",InnoVate Productions
tt4662420,2017,86,"Comedy,Drama",All Nighter,5.7,5467,,,0.1,24 Mar 2017,3.0,8.0,37.0,"Analeigh Tipton, Emile Hirsch, J.K. Simmons, Meta Golding",Good Deed Entertainment
tt4663548,2017,108,Drama,All Saints,6.0,1349,$2000000,5.8,5.94,25 Aug 2017,8.0,95.0,63.0,"John Corbett, Cara Buono, Myles Moore, Barry Corbin",Sony Pictures / Affirm Films
tt4666726,2016,119,"Biography,Drama",Christine,6.9,11754,,0.3,0.31,14 Oct 2016,10.0,88.0,72.0,"Rebecca Hall, Michael C. Hall, Tracy Letts, Maria Dizzia",Borderline Films
tt4667094,2016,92,Comedy,Fifty Shades of Black,3.5,17856,$5000000,11.69,22.23,29 Jan 2016,1.0,7.0,28.0,"Marlon Wayans, Kali Hawk, Fred Willard, Mike Epps",Open Road Films
tt4667854,2016,82,"Fantasy,Horror,Mystery",SiREN,5.3,4933,$300000,,,02 Dec 2016,12.0,65.0,54.0,"Chase Williamson, Hannah Fierman, Justin Welborn, Hayes Mercure",Chiller Films
tt4669788,2018,120,"Biography,Drama",On the Basis of Sex,6.9,15922,$20000000,24.62,38.67,11 Jan 2019,1.0,74.0,59.0,"Felicity Jones, Armie Hammer, Justin Theroux, Sam Waterston",Focus Features
tt4669986,2016,123,"Biography,Drama,Romance",Loving,7.0,28932,$9000000,7.75,12.96,04 Nov 2016,11.0,89.0,79.0,"Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford",Big Beach Films
tt4670016,2016,73,"Horror,Thriller",Wolves at the Door,4.5,2927,,,,18 Apr 2017,4.0,0.0,,"Katie Cassidy, Elizabeth Henstridge, Adam Campbell, Miles Fisher",New Line Cinema
tt4671002,2016,96,Thriller,American Fable,6.2,3499,,,,17 Feb 2017,2.0,75.0,55.0,"Peyton Kennedy, Richard Schiff, Kip Pardue, Marci Miller",IFC Midnight
tt4677924,2017,100,"Drama,Thriller",Woodshock,4.2,1306,$5000000,0.04,0.04,22 Sep 2017,9.0,23.0,39.0,"Kirsten Dunst, Joe Cole, Pilou Asbæk, Steph DuVall",A24 Films
tt4680182,2016,109,"Comedy,Drama,Fantasy",Colossal,6.2,53289,$15000000,3.03,4.53,21 Apr 2017,4.0,80.0,70.0,"Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson",NEON
tt4682136,2018,98,"Comedy,Drama,Romance",The Seagull,5.8,2357,,1.25,1.82,26 Jul 2018,7.0,67.0,58.0,"Annette Bening, Corey Stoll, Glenn Fleshler, Billy Howle",Sony Pictures Classics
tt4682780,2018,100,"Drama,Thriller",Josie,5.5,2395,,,,16 Mar 2018,3.0,13.0,31.0,"Sophie Turner, Dylan McDermott, Kurt Fuller, Daeg Faerch",Screen Media Films
tt4682786,2016,97,"Drama,Romance",Collateral Beauty,6.8,81569,$36000000,31.02,88.53,16 Dec 2016,12.0,14.0,23.0,"Will Smith, Edward Norton, Kate Winslet, Michael Peña",New Line Cinema
tt4685428,2017,90,"Drama,Thriller",1 Buck,6.0,2327,$1400000,,,22 Sep 2017,9.0,,,"John Freeman, Katie Ryan, Cassi Colvin, Will Green",Gravitas Ventures
tt4685806,2018,90,Comedy,The Con Is On,4.7,5895,$13000000,,0.22,25 May 2018,5.0,0.0,,"Dot Cosgrove, Uma Thurman, Tim Roth, Susan Traylor",Lionsgate
tt4686844,2017,107,"Comedy,Drama,History",The Death of Stalin,7.2,68346,,8.05,24.65,09 Mar 2018,3.0,96.0,88.0,"Olga Kurylenko, Tom Brooke, Paddy Considine, Justin Edwards",IFC Films
tt4687276,2016,89,"Action,Comedy,Horror",Range 15,5.0,4928,$1000000,0.62,0.62,15 Jun 2016,6.0,,,"Sean Astin, Danny Trejo, Keith David, William Shatner",Street Justice Films
tt4687358,2016,84,"Adventure,Horror",Beyond the Gates,5.2,5015,$300000,,,09 Dec 2016,12.0,81.0,59.0,"Graham Skipper, Chase Williamson, Brea Grant, Barbara Crampton",Destroy All Entertainment
tt4687464,2016,86,Thriller,Transpecos,5.8,2240,,,,09 Sep 2016,9.0,91.0,73.0,"Johnny Simmons, Gabriel Luna, Clifton Collins Jr., David Acord",Samuel Goldwyn Films
tt4694544,2017,94,"Action,Comedy",Once Upon a Time in Venice,5.3,15416,,,0.86,16 Jun 2017,6.0,19.0,28.0,"Bruce Willis, John Goodman, Jason Momoa, Emily Robinson",RLJ Entertainment
tt4695012,2017,91,"Horror,Mystery",It Comes at Night,6.2,72340,$5000000,13.99,19.28,09 Jun 2017,6.0,87.0,78.0,"Joel Edgerton, Christopher Abbott, Carmen Ejogo, Riley Keough",A24
tt4701182,2018,114,"Action,Adventure,Sci-Fi",Bumblebee,6.8,110291,$135000000,127.2,467.99,21 Dec 2018,12.0,92.0,66.0,"Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker",Paramount Pictures
tt4701724,2018,89,"Adventure,Animation,Comedy",Early Man,6.1,16887,$50000000,8.27,54.62,16 Feb 2018,2.0,81.0,68.0,"Eddie Redmayne, Tom Hiddleston, Maisie Williams, Timothy Spall",Lionsgate
tt4706888,2016,85,Comedy,Laid in America,4.5,3516,,,,26 Sep 2016,9.0,,,"KSI, Caspar Lee, Bobby Lee, Madison Iseman",Universal Pictures
tt4712076,2018,90,Comedy,The Long Dumb Road,6.0,1640,,0.0,0.0,16 Nov 2018,11.0,73.0,64.0,"Tony Revolori, David DeLao, Lora Martinez-Cunningham, Jason Mantzoukas",The Film Arcade
tt4715356,2016,86,"Crime,Mystery,Thriller",Money,5.5,2267,,,0.0,27 Jun 2017,6.0,,,"Jesse Williams, Kellan Lutz, Jess Weixler, Jamie Bamber",
