tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title,check,averageRating,numVotes,budget_LCY,gross_USA_USD,cumm_worldwide_gross_USD,Released_Date,Released_Month,Rotten_Tomatoes,Metascore,Actors,Production
tt6063090,movie,Light of My Life,Light of My Life,0,2019,\N,119,"Drama,Sci-Fi",Light of My Life,1,6.6,3894,,0.02,0.19,09 Aug 2019,8,79,67,"Anna Pniowsky, Casey Affleck, Tom Bower, Elisabeth Moss",Saban Films
tt6068978,movie,Amityville Exorcism,Amityville Exorcism,0,2017,\N,77,Horror,Amityville Exorcism,1,6.2,1932,,,,03 Jan 2017,1,nan,N/A,"Marie DeLorenzo, Jeff Kirkendall, James Carolus, Austin Dragovich",N/A
tt6069264,movie,Bitch,Bitch,0,2017,\N,93,"Comedy,Drama,Thriller",Bitch,1,5.0,1554,,,0.0,10 Nov 2017,11,nan,55,"Jason Ritter, Jaime King, Marianna Palka, Brighton Sharbino",N/A
tt6083648,movie,Looking Glass,Looking Glass,0,2018,\N,103,"Mystery,Thriller",Looking Glass,1,4.6,4396,,,0.08,16 Feb 2018,2,17,33,"Nicolas Cage, Robin Tunney, Marc Blucas, Ernie Lively",Momentum Pictures
tt6086080,movie,Mad Families,Mad Families,0,2017,\N,90,Comedy,Mad Families,1,4.1,1091,,,,12 Jan 2017,1,nan,N/A,"Charlie Sheen, Leah Remini, Naya Rivera, Finesse Mitchell",Crackle
tt6089700,movie,The Hatred,The Hatred,0,2017,\N,90,"Drama,Horror,Mystery",The Hatred,1,3.6,1905,$800000,,0.11,29 Nov 2017,11,nan,N/A,"Sarah Davenport, Andrew Divoff, Darby Walker, Nina Siemaszko",N/A
tt6093618,movie,Antiquities,Antiquities,0,2018,\N,93,Comedy,Antiquities,1,6.8,1363,,,,16 Jun 2018,6,nan,N/A,"Mary Steenburgen, Ashley Greene, Michaela Watkins, Andrew J. West",The Orchard
tt6095472,movie,The Angry Birds Movie 2,The Angry Birds Movie 2,0,2019,\N,97,"Adventure,Animation,Comedy",The Angry Birds Movie 2,1,6.4,8089,$65000000,41.66,145.06,14 Aug 2019,8,73,60,"Jason Sudeikis, Josh Gad, Leslie Jones, Bill Hader",Columbia Pictures
tt6101602,movie,Madeline's Madeline,Madeline's Madeline,0,2018,\N,93,"Drama,Mystery,Thriller",Madeline's Madeline,1,6.4,2773,,0.19,0.2,10 Aug 2018,8,nan,77,"Helena Howard, Miranda July, Molly Parker, Okwui Okpokwasili",N/A
tt6104206,movie,Jackals,Jackals,0,2017,\N,85,"Horror,Thriller",Jackals,1,5.4,3534,,,0.09,28 Dec 2017,12,44,33,"Deborah Kara Unger, Ben Sullivan, Chelsea Ricketts, Nick Roux",Shout! Factory Films
tt6105098,movie,The Lion King,The Lion King,0,2019,\N,118,"Adventure,Animation,Drama",The Lion King,1,7.0,132033,$260000000,543.47,1655.13,19 Jul 2019,7,53,55,"Chiwetel Ejiofor, John Oliver, James Earl Jones, John Kani",Walt Disney Pictures
tt6107548,movie,Late Night,Late Night,0,2019,\N,102,"Comedy,Drama",Late Night,1,6.5,12455,$4000000,15.5,22.37,14 Jun 2019,6,80,70,"Emma Thompson, Mindy Kaling, John Lithgow, Hugh Dancy",Amazon Studios
tt6108178,movie,Disobedience,Disobedience,0,2017,\N,114,"Drama,Romance",Disobedience,1,6.6,20239,$6000000,3.5,7.87,27 Apr 2018,4,84,74,"Anton Lesser, Alessandro Nivola, Allan Corduner, Nicholas Woodeson",N/A
tt6113122,movie,Hurricane Bianca: From Russia with Hate,Hurricane Bianca: From Russia with Hate,0,2018,\N,85,Comedy,Hurricane Bianca: From Russia with Hate,1,4.7,1840,,,,15 Aug 2018,8,nan,N/A,"Rachel Dratch, Sally Jessy Raphael, Jason Bellini, Itay Hod",N/A
tt6113488,movie,The Case for Christ,The Case for Christ,0,2017,\N,112,"Biography,Drama",The Case for Christ,1,6.2,6791,$5000000,14.68,17.64,07 Apr 2017,4,59,50,"Erika Christensen, Faye Dunaway, Frankie Faison, Robert Forster",Pure Flix
tt6116856,movie,The Night Comes for Us,The Night Comes for Us,0,2018,\N,121,"Action,Thriller",The Night Comes for Us,1,7.0,16357,,,,19 Oct 2018,10,89,69,"Iko Uwais, Joe Taslim, Julie Estelle, Salvita Decorte",Netflix
tt6118340,movie,The Basement,The Basement,0,2018,\N,90,Horror,The Basement,1,5.2,3329,,,0.0,14 Sep 2018,9,nan,27,"Jackson Davis, Cayleb Long, Mischa Barton, Bailey Anne Borders",N/A
tt6119504,movie,#REALITYHIGH,#REALITYHIGH,0,2017,\N,99,"Comedy,Drama,Romance",#REALITYHIGH,1,5.2,4757,,,,08 Sep 2017,9,nan,N/A,"Nesta Cooper, Keith Powers, Alicia Sanz, Jake Borelli",N/A
tt6119856,movie,Irreplaceable You,Irreplaceable You,0,2018,\N,96,"Comedy,Drama,Romance",Irreplaceable You,1,6.4,6617,,,,16 Feb 2018,2,32,34,"Gugu Mbatha-Raw, Michiel Huisman, Steve Coogan, Timothy Simons",Netflix
tt6131712,movie,Kuso,Kuso,0,2017,\N,94,"Animation,Comedy,Drama",Kuso,1,5.0,1193,,,,21 Jul 2017,7,36,51,"Hannibal Buress, George Clinton, David Firth, Arden Banks",Shudder
tt6133130,movie,Professor Marston and the Wonder Women,Professor Marston and the Wonder Women,0,2017,\N,108,"Biography,Drama",Professor Marston and the Wonder Women,1,7.1,19485,,1.58,1.9,13 Oct 2017,10,86,68,"Luke Evans, Rebecca Hall, Bella Heathcote, Connie Britton",Annapurna Pictures
tt6133466,movie,The First Purge,The First Purge,0,2018,\N,98,"Action,Horror,Sci-Fi",The First Purge,1,5.1,45436,$13000000,69.49,137.06,04 Jul 2018,7,55,54,"Y'lan Noel, Lex Scott Davis, Joivan Wade, Mugga",Universal Pictures
tt6138228,movie,Downrange,Downrange,0,2017,\N,90,"Action,Horror,Thriller",Downrange,1,5.4,3720,,,,14 Dec 2018,12,68,42,"Kelly Connaire, Stephanie Pearson, Rod Hernandez, Anthony Kirlew",Eleven Arts
tt6139732,movie,Aladdin,Aladdin,0,2019,\N,128,"Adventure,Family,Fantasy",Aladdin,1,7.1,155334,$183000000,355.56,1050.69,24 May 2019,5,nan,53,"Will Smith, Mena Massoud, Naomi Scott, Marwan Kenzari",N/A
tt6141246,movie,The Aeronauts,The Aeronauts,0,2019,\N,100,"Action,Adventure,Biography",The Aeronauts,1,6.6,1202,,,,20 Dec 2019,12,83,68,"Felicity Jones, Eddie Redmayne, Himesh Patel, Phoebe Fox",Amazon Studios
tt6142496,movie,6 Balloons,6 Balloons,0,2018,\N,74,Drama,6 Balloons,1,5.8,3082,,,,06 Apr 2018,4,86,66,"Abbi Jacobson, Dave Franco, Charlotte Carel, Madeline Carel",Netflix
tt6143568,movie,The Humanity Bureau,The Humanity Bureau,0,2017,\N,95,"Action,Adventure,Sci-Fi",The Humanity Bureau,1,5.2,7926,$6000000,,0.06,06 Apr 2018,4,nan,N/A,"Nicolas Cage, Sarah Lind, Jakob Davies, Hugh Dillon",N/A
tt6143782,movie,Hex,Hex,0,2018,\N,85,"Horror,Thriller",Hex,1,4.9,2236,,,,06 Sep 2019,9,nan,N/A,"Jenny Boyd, Ross McCall, Kelly Blatz, Adrian Hough",Rubicon Films
tt6146586,movie,John Wick: Chapter 3 - Parabellum,John Wick: Chapter 3 - Parabellum,0,2019,\N,131,"Action,Crime,Thriller",John Wick: Chapter 3 - Parabellum,1,7.6,190750,$75000000,171.02,326.56,17 May 2019,5,90,73,"Keanu Reeves, Halle Berry, Ian McShane, Laurence Fishburne",Lionsgate
tt6155194,movie,Best F(r)iends: Volume 1,Best F(r)iends: Volume 1,0,2017,\N,108,"Comedy,Drama,Thriller",Best F(r)iends: Volume 1,1,5.4,2177,,0.25,0.29,30 Sep 2017,9,45,N/A,"Greg Sestero, Tommy Wiseau, Kristen StephensonPino, Vince Jolivette",Summit Pictures
tt6155456,movie,Juanita,Juanita,0,2019,\N,90,Drama,Juanita,1,6.0,1722,,,,08 Mar 2019,3,80,N/A,"Alfre Woodard, Bonnie Johnson, Jordan Nia Elizabeth, Acorye' White",Netflix
tt6169694,movie,I Think We're Alone Now,I Think We're Alone Now,0,2018,\N,93,"Drama,Mystery,Sci-Fi",I Think We're Alone Now,1,5.7,6153,,,0.0,21 Sep 2018,9,64,51,"Peter Dinklage, Elle Fanning, Charlotte Gainsbourg, Paul Giamatti",Momentum Pictures
tt6170506,movie,Beast of Burden,Beast of Burden,0,2018,\N,89,"Action,Crime,Drama",Beast of Burden,1,3.6,2289,,,0.05,23 Feb 2018,2,25,N/A,"Daniel Radcliffe, Grace Gummer, Pablo Schreiber, Robert Wisdom",Momentum Pictures
tt6175486,movie,Demons,Demons,0,2017,\N,105,Horror,Demons,1,6.2,1476,,0.0,0.0,06 Oct 2017,10,33,N/A,"John Schneider, Andrew Divoff, Gary Grubbs, Steven Brand",Uncork&#39;d Entertainment
tt6182078,movie,St. Agatha,St. Agatha,0,2018,\N,103,"Horror,Thriller",St. Agatha,1,5.1,4323,,,1.38,14 Feb 2019,2,63,63,"Sabrina Kern, Carolyn Hennesy, Courtney Halverson, Lindsay Seim",Uncork&#39;d Entertainment
tt6182908,movie,Smallfoot,Smallfoot,0,2018,\N,96,"Adventure,Animation,Comedy",Smallfoot,1,6.6,27160,$80000000,83.24,214.04,28 Sep 2018,9,76,60,"Channing Tatum, James Corden, Zendaya, Common",Warner Bros. Pictures
tt6189022,movie,Angel Has Fallen,Angel Has Fallen,0,2019,\N,121,"Action,Thriller",Angel Has Fallen,1,6.7,18190,$40000000,69.03,133.37,23 Aug 2019,8,39,45,"Gerard Butler, Frederick Schmidt, Danny Huston, Rocci Williams",Lionsgate
tt6193408,movie,A Shaun the Sheep Movie: Farmageddon,A Shaun the Sheep Movie: Farmageddon,0,2019,\N,86,"Adventure,Animation,Comedy",A Shaun the Sheep Movie: Farmageddon,1,7.1,1330,,,23.62,13 Dec 2019,12,90,N/A,"Justin Fletcher, Joe Sugg, John Sparkes, Kate Harbour",Aardman Animations
tt6197494,movie,Malicious,Malicious,0,2018,\N,90,"Horror,Thriller",Malicious,1,5.0,2697,$3500000,,1.2,09 Aug 2018,8,nan,N/A,"Josh Stewart, Bojana Novakovic, Delroy Lindo, Melissa Bolona",Impossible Dream Entertainment
tt6204340,movie,Bullet Head,Bullet Head,0,2017,\N,93,"Crime,Drama,Thriller",Bullet Head,1,5.4,6860,,,0.36,08 Dec 2017,12,59,51,"Adrien Brody, Antonio Banderas, John Malkovich, Rory Culkin",Millennium Media
tt6205872,movie,Assassination Nation,Assassination Nation,0,2018,\N,108,"Action,Comedy,Crime",Assassination Nation,1,5.9,11335,$7000000,2.01,2.58,21 Sep 2018,9,73,56,"Odessa Young, Abra, Suki Waterhouse, Hari Nef",NEON
tt6211976,movie,A Vigilante,A Vigilante,0,2018,\N,91,"Crime,Drama,Mystery",A Vigilante,1,5.6,4146,,,0.08,29 Mar 2019,3,92,68,"Olivia Wilde, Morgan Spector, Kyle Catlett, Estefania Tejeda",Saban Films
tt6212478,movie,American Animals,American Animals,0,2018,\N,116,"Biography,Crime,Drama",American Animals,1,7.0,32033,,2.86,4.08,14 Aug 2018,8,89,68,"Spencer Reinhard, Warren Lipka, Eric Borsuk, Chas Allen",The Orchard
tt6212496,movie,Mr. Roosevelt,Mr. Roosevelt,0,2017,\N,90,Comedy,Mr. Roosevelt,1,6.2,2086,,,,22 Nov 2017,11,100,73,"Noël Wells, Nick Thune, Britt Lower, Daniella Pineda",Paladin Films
tt6214928,movie,1922,1922,0,2017,\N,102,"Crime,Drama,Horror",1922,1,6.3,41463,,,,20 Oct 2017,10,90,70,"Thomas Jane, Molly Parker, Dylan Schmid, Kaitlyn Bernard",Netflix
tt6215044,movie,Oceans Rising,Oceans Rising,0,2017,\N,87,"Action,Adventure,Drama",Oceans Rising,1,2.4,1557,,,,09 Feb 2017,2,nan,N/A,"Jason Tobias, Summer Spiro, DeJean Brown, Paola Menacho",N/A
tt6217306,movie,Apostle,Apostle,0,2018,\N,130,"Drama,Fantasy,Horror",Apostle,1,6.3,34005,,,,12 Oct 2018,10,80,62,"Dan Stevens, Richard Elfyn, Paul Higgins, Bill Milner",Netflix
tt6217608,movie,The Rider,The Rider,0,2017,\N,104,"Drama,Western",The Rider,1,7.4,11011,,2.42,3.43,13 Apr 2018,4,97,92,"Brady Jandreau, Mooney, Tim Jandreau, Lilly Jandreau",Sony Pictures Classics
tt6220752,movie,Pledge,Pledge,0,2018,\N,77,"Horror,Thriller",Pledge,1,5.4,1917,,,,15 Mar 2019,3,nan,54,"Zachery Byrd, Phillip Andre Botello, Zack Weiner, Aaron Dalla Villa",Bump in the Night
tt6224502,movie,Boarding School,Boarding School,0,2018,\N,111,"Horror,Mystery",Boarding School,1,5.8,2376,,,0.01,31 Aug 2018,8,33,45,"Luke Prael, Samantha Mathis, David Aaron Baker, Michael Wikes",Momentum Pictures
tt6237268,movie,Ride,Ride,0,2018,\N,79,"Action,Thriller",Ride,1,5.5,1700,$5000000,,,17 Jan 2019,1,33,45,"Bella Thorne, Jessie T. Usher, Will Brill, Byron L. Hopkins",RLJ Entertainment
tt6251024,movie,Office Uprising,Office Uprising,0,2018,\N,92,"Action,Comedy,Horror",Office Uprising,1,6.1,7788,$2500000,,0.17,19 Jun 2018,6,nan,N/A,"Brenton Thwaites, Jane Levy, Karan Soni, Zachary Levi",Mind the GAP Productions
tt6255230,movie,Clown Motel: Spirits Arise,Clown Motel: Spirits Arise,0,2019,\N,95,Horror,Clown Motel: Spirits Arise,1,6.9,1601,,,0.0,N/A,N/A,nan,N/A,"Martin Klebba, Tony Moran, Ari Lehman, Julie Anne Prescott",N/A
tt6257174,movie,The Miseducation of Cameron Post,The Miseducation of Cameron Post,0,2018,\N,91,Drama,The Miseducation of Cameron Post,1,6.6,15029,,0.9,1.45,18 Jul 2018,7,87,69,"Chloë Grace Moretz, Steven Hauck, Quinn Shephard, Kerry Butler",FilmRise
tt6265828,movie,A Ghost Story,A Ghost Story,0,2017,\N,92,"Drama,Fantasy,Romance",A Ghost Story,1,6.8,49391,$100000,1.6,1.95,27 Jul 2017,7,91,84,"Casey Affleck, Rooney Mara, McColm Cephas Jr., Kenneisha Thompson",Ideaman Studios
tt6266538,movie,Vice,Vice,0,2018,\N,132,"Biography,Comedy,Drama",Vice,1,7.2,91754,$60000000,47.84,76.07,25 Dec 2018,12,66,61,"Christian Bale, Amy Adams, Steve Carell, Sam Rockwell",Annapurna Pictures
tt6268882,movie,Family,Family,0,2018,\N,85,Comedy,Family,1,6.3,1046,,0.19,0.19,19 Apr 2019,4,nan,60,"Kate McKinnon, Taylor Schilling, Allison Tolman, Brian Tyree Henry",N/A
tt6269368,movie,The Clovehitch Killer,The Clovehitch Killer,0,2018,\N,109,"Crime,Drama,Mystery",The Clovehitch Killer,1,6.5,12061,,0.01,0.17,16 Nov 2018,11,77,59,"Dylan McDermott, Charlie Plummer, Samantha Mathis, Madisen Beaty",IFC Midnight
tt6269434,movie,In This Gray Place,In This Gray Place,0,2018,\N,101,"Drama,Romance,Thriller",In This Gray Place,1,6.9,3004,,,,25 Jun 2019,6,nan,N/A,"Aleksander Ristic, Marcus Johns, Angela Nordeng, Phil LaMarr",N/A
tt6285672,movie,Breaking & Exiting,Breaking & Exiting,0,2018,\N,78,Comedy,Breaking & Exiting,1,5.6,1350,$1000000,,0.01,17 Aug 2018,8,0,N/A,"Milo Gibson, Jordan Danger, Adam Huber, Joaquim de Almeida",Freestyle Digital Media
tt6288124,movie,"Don't Worry, He Won't Get Far on Foot","Don't Worry, He Won't Get Far on Foot",0,2018,\N,114,"Biography,Comedy,Drama","Don't Worry, He Won't Get Far on Foot",1,6.9,16669,,1.44,4.23,04 Apr 2018,4,76,67,"Joaquin Phoenix, Jonah Hill, Rooney Mara, Jack Black",Amazon Studios
tt6288250,movie,Patti Cake$,Patti Cake$,0,2017,\N,109,"Drama,Music",Patti Cake$,1,6.8,8877,,0.8,1.48,18 Aug 2017,8,83,67,"Sahr Ngaujah, Danielle Macdonald, Bridget Everett, Mamoudou Athie",Fox Searchlight Pictures
tt6288694,movie,Acts of Vengeance,Acts of Vengeance,0,2017,\N,87,"Action,Drama,Thriller",Acts of Vengeance,1,5.7,8357,,,0.32,27 Oct 2017,10,55,49,"Antonio Banderas, Karl Urban, Paz Vega, Cristina Serafini",Saban Films
tt6290798,movie,UFO,UFO,0,2018,\N,88,"Drama,Mystery,Sci-Fi",UFO,1,6.2,7466,,,,04 Sep 2018,9,nan,N/A,"Alex Sharp, Gillian Anderson, Ella Purnell, Benjamin Beatty",Sony Pictures Worldwide Acquisitions
tt6294822,movie,The Post,The Post,0,2017,\N,116,"Biography,Drama,History",The Post,1,7.2,113506,$50000000,81.9,179.77,12 Jan 2018,1,88,83,"Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk",20th Century Fox
tt6303866,movie,Beach Rats,Beach Rats,0,2017,\N,98,Drama,Beach Rats,1,6.4,10139,,0.47,0.49,25 Jan 2018,1,85,78,"Harris Dickinson, Madeline Weinstein, Kate Hodge, Neal Huff",NEON
tt6306064,movie,Adrift,Adrift,0,2018,\N,96,"Action,Adventure,Biography",Adrift,1,6.6,37868,$35000000,31.45,59.95,01 Jun 2018,6,70,56,"Shailene Woodley, Sam Claflin, Jeffrey Thomas, Elizabeth Hawthorne",STXfilms
tt6320628,movie,Spider-Man: Far from Home,Spider-Man: Far from Home,0,2019,\N,129,"Action,Adventure,Sci-Fi",Spider-Man: Far from Home,1,7.6,229445,$160000000,390.53,1131.76,02 Jul 2019,7,90,69,"Tom Holland, Samuel L. Jackson, Jake Gyllenhaal, Marisa Tomei",Sony Pictures
tt6324278,movie,Abominable,Abominable,0,2019,\N,97,"Adventure,Animation,Comedy",Abominable,1,7.1,6594,$75000000,59.21,167.31,27 Sep 2019,9,83,61,"Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo",Universal Pictures
tt6333086,movie,Menashe,Menashe,0,2017,\N,82,Drama,Menashe,1,6.5,1586,,1.7,1.96,28 Jul 2017,7,96,81,"Menashe Lustig, Yoel Falkowitz, Hershy Fishman, Ruben Niborski",A24 Films
tt6334884,movie,Hickok,Hickok,0,2017,\N,88,Western,Hickok,1,4.7,2344,$8000000,,,07 Jul 2017,7,57,49,"Luke Hemsworth, Kris Kristofferson, Trace Adkins, Bruce Dern",Status Media &amp; Entertainment
tt6338476,movie,Lost in London,Lost in London,0,2017,\N,103,"Comedy,Drama",Lost in London,1,6.2,2377,,,0.08,19 Jan 2017,1,nan,N/A,"Woody Harrelson, Daniel Radcliffe, Owen Wilson, Eleanor Matsuura",N/A
tt6343058,movie,Oh Lucy!,Oh Lucy!,0,2017,\N,95,"Comedy,Drama",Oh Lucy!,1,6.8,2399,,0.38,0.6,05 Jun 2018,6,100,69,"Shinobu Terajima, Josh Hartnett, Kaho Minami, Kôji Yakusho",Film Movement
tt6343314,movie,Creed II,Creed II,0,2018,\N,130,"Drama,Sport",Creed II,1,7.2,85381,$50000000,115.72,214.12,21 Nov 2018,11,84,66,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad",MGM
tt6346162,movie,Disney's Newsies the Broadway Musical,Disney's Newsies the Broadway Musical,0,2017,\N,149,Musical,Disney's Newsies the Broadway Musical,1,8.6,1523,$2000000,2.55,2.55,16 Feb 2017,2,nan,N/A,"Jeremy Jordan, Kara Lindsay, Ben Fankhauser, Andrew Keenan-Bolger",Disney Theatrical Productions
tt6348138,movie,Missing Link,Missing Link,0,2019,\N,93,"Adventure,Animation,Comedy",Missing Link,1,6.7,9354,$100000000,16.65,26.25,12 Apr 2019,4,89,68,"Hugh Jackman, David Walliams, Stephen Fry, Matt Lucas",Annapurna Pictures
tt6349302,movie,Sniper: Ultimate Kill,Sniper: Ultimate Kill,0,2017,\N,90,"Action,Drama,Thriller",Sniper: Ultimate Kill,1,5.6,2094,,,,03 Oct 2017,10,nan,N/A,"Chad Michael Collins, Danay Garcia, Billy Zane, Tom Berenger",Destination Films
tt6349302,movie,Sniper: Ultimate Kill,Sniper: Ultimate Kill,0,2017,\N,90,"Action,Drama,Thriller",Sniper: Ultimate Kill,1,5.6,2094,,,,03 Oct 2017,10,nan,N/A,"Chad Michael Collins, Danay Garcia, Billy Zane, Tom Berenger",Destination Films
tt6359956,movie,A Bad Moms Christmas,A Bad Moms Christmas,0,2017,\N,104,Comedy,A Bad Moms Christmas,1,5.5,34795,$28000000,72.11,130.56,01 Nov 2017,11,31,42,"Mila Kunis, Kristen Bell, Kathryn Hahn, Christine Baranski",STXfilms
tt6378942,movie,Last Ferry,Last Ferry,0,2019,\N,86,"Crime,Drama,Thriller",Last Ferry,1,7.3,1067,,,,31 Oct 2019,10,nan,N/A,"Myles Clohessy, Gabriel Sloyer, Henry Ayres-Brown, R. Ward Duffy",N/A
tt6408226,movie,Newness,Newness,0,2017,\N,117,"Drama,Romance",Newness,1,6.4,10362,,,0.12,03 Nov 2017,11,nan,50,"Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton",N/A
tt6409762,movie,Big Legend,Big Legend,0,2018,\N,89,"Action,Adventure,Horror",Big Legend,1,4.5,1651,,,,13 Jun 2018,6,nan,N/A,"Kevin Makely, Todd A. Robinson, Summer Spiro, Amanda Wyss",Sony Pictures Home Entertainment
tt6411590,movie,1985,1985,0,2018,\N,85,Drama,1985,1,6.9,1214,,,0.03,25 Apr 2019,4,95,71,"Cory Michael Smith, Virginia Madsen, Michael Chiklis, Jamie Chung",Wolfe Releasing
tt6411954,movie,Anonymous 616,Anonymous 616,0,2018,\N,80,"Horror,Thriller",Anonymous 616,1,5.3,1244,$27000,,,17 Apr 2018,4,nan,N/A,"Bella Shepard, Myles Cranford, Emily Jordan, Daniel de Weldon",N/A
tt6412452,movie,The Ballad of Buster Scruggs,The Ballad of Buster Scruggs,0,2018,\N,133,"Comedy,Drama,Musical",The Ballad of Buster Scruggs,1,7.3,97533,,,,09 Nov 2018,11,91,79,"Tim Blake Nelson, Willie Watson, Clancy Brown, Danny McCarthy",Netflix
tt6421110,movie,Proud Mary,Proud Mary,0,2018,\N,89,"Action,Crime,Drama",Proud Mary,1,4.9,7244,$14000000,20.88,21.75,12 Jan 2018,1,28,35,"Taraji P. Henson, Billy Brown, Jahi Di'Allo Winston, Neal McDonough",Screen Gems
tt6422938,movie,Destruction Los Angeles,Destruction Los Angeles,0,2017,\N,93,"Action,Adventure",Destruction Los Angeles,1,5.3,1133,,,,21 Sep 2017,9,nan,N/A,"Craig Sheffer, Cynthia Watros, Romeo Miller, Robert Giardina",N/A
tt6423886,movie,Happy Anniversary,Happy Anniversary,0,2018,\N,78,Comedy,Happy Anniversary,1,5.7,3176,,,,30 Mar 2018,3,83,N/A,"Noël Wells, Ben Schwartz, Rahul Kohli, Joe Pantoliano",Netflix
tt6428676,movie,Wonder Park,Wonder Park,0,2019,\N,85,"Adventure,Animation,Comedy",Wonder Park,1,5.8,6520,$100000000,45.22,119.56,15 Mar 2019,3,33,45,"Sofia Mali, Jennifer Garner, Ken Hudson Campbell, Kenan Thompson",Paramount Animation
tt6443294,movie,Blaze,Blaze,0,2018,\N,129,"Biography,Drama,Music",Blaze,1,6.6,2029,$1200000,0.7,0.7,17 Aug 2018,8,95,75,"Ben Dickey, Alia Shawkat, Charlie Sexton, Josh Hamilton",Sundance Selects
tt6450186,movie,I Can Only Imagine,I Can Only Imagine,0,2018,\N,110,"Biography,Drama,Family",I Can Only Imagine,1,7.4,12200,$7000000,83.48,85.95,16 Mar 2018,3,61,30,"J. Michael Finley, Madeline Carroll, Dennis Quaid, Trace Adkins",Lionsgate and Roadside Attractions
tt6450804,movie,Terminator: Dark Fate,Terminator: Dark Fate,0,2019,\N,128,"Action,Adventure,Sci-Fi",Terminator: Dark Fate,1,6.5,38138,$185000000,48.47,199.37,01 Nov 2019,11,nan,54,"Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes",Paramount Pictures
tt6469548,movie,The Head Hunter,The Head Hunter,0,2018,\N,72,"Fantasy,Horror",The Head Hunter,1,5.2,3349,$30000,,0.04,05 Apr 2019,4,nan,N/A,"Christopher Rygh, Cora Kaufman",N/A
tt6472976,movie,Five Feet Apart,Five Feet Apart,0,2019,\N,116,"Drama,Romance",Five Feet Apart,1,7.2,24763,$7000000,45.73,91.53,15 Mar 2019,3,54,53,"Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory",CBS Films
tt6476140,movie,Serenity,Serenity,0,2019,\N,106,"Drama,Mystery,Thriller",Serenity,1,5.3,26055,$25000000,8.55,14.39,25 Jan 2019,1,20,37,"Matthew McConaughey, Anne Hathaway, Diane Lane, Jason Clarke",Aviron Pictures
tt6483364,movie,Teen Spirit,Teen Spirit,0,2018,\N,93,"Drama,Music",Teen Spirit,1,6.2,5438,,0.44,1.46,19 Apr 2019,4,73,57,"Elle Fanning, Agnieszka Grochowska, Archie Madekwe, Zlatko Buric",LD Entertainment and Bleecker Street
tt6485928,movie,The Land of Steady Habits,The Land of Steady Habits,0,2018,\N,98,"Comedy,Drama",The Land of Steady Habits,1,6.2,4806,,,,14 Sep 2018,9,86,71,"Ben Mendelsohn, Connie Britton, Charlie Tahan, Thomas Mann",Netflix
tt6491178,movie,Dragged Across Concrete,Dragged Across Concrete,0,2018,\N,159,"Action,Crime,Drama",Dragged Across Concrete,1,7.0,23703,$15000000,,0.66,22 Mar 2019,3,75,60,"Mel Gibson, Vince Vaughn, Tory Kittles, Michael Jai White",Summit Entertainment
tt6494418,movie,Siberia,Siberia,0,2018,\N,104,"Crime,Romance,Thriller",Siberia,1,4.3,10003,,,0.52,13 Jul 2018,7,11,34,"Keanu Reeves, Boris Gulyarin, Ashley St. George, Elliot Lazar",Saban Films
tt6495770,movie,Action Point,Action Point,0,2018,\N,85,Comedy,Action Point,1,5.1,7913,$19000000,5.06,5.1,01 Jun 2018,6,13,36,"Johnny Knoxville, Eleanor Worthington-Cox, Chris Pontius, Dan Bakkedahl",Paramount Pictures
tt6504538,movie,Danger One,Danger One,0,2018,\N,101,"Action,Comedy,Crime",Danger One,1,7.1,2364,,,,14 Sep 2018,9,nan,N/A,"Tom Everett Scott, James Jurdi, Angélica Celaya, Denis O'Hare",Freestyle Digital Media
tt6509058,movie,Nancy,Nancy,0,2018,\N,85,"Drama,Mystery",Nancy,1,6.2,2032,,0.08,0.08,16 Aug 2018,8,86,67,"Andrea Riseborough, Steve Buscemi, Ann Dowd, John Leguizamo",Samuel Goldwyn Films
tt6511932,movie,The Beach Bum,The Beach Bum,0,2019,\N,95,Comedy,The Beach Bum,1,5.5,11907,$5000000,3.5,4.55,29 Mar 2019,3,56,55,"Matthew McConaughey, Snoop Dogg, Isla Fisher, Stefania LaVie Owen",NEON
tt6513120,movie,Fighting with My Family,Fighting with My Family,0,2019,\N,108,"Biography,Comedy,Drama",Fighting with My Family,1,7.1,42046,$11000000,22.96,39.06,22 Feb 2019,2,92,68,"Dwayne Johnson, Thomas Whilley, Tori Ellen Ross, Nick Frost",MGM
tt6516314,movie,Piercing,Piercing,0,2018,\N,81,"Horror,Mystery,Thriller",Piercing,1,5.6,4386,,0.02,0.15,01 Feb 2019,2,72,63,"Christopher Abbott, Mia Wasikowska, Laia Costa, Olivia Bond",Greenwich Entertainment
